ID,agent,choice,outcome,RT,block,group,trialno
107,1,0,0,1451.6,1,1,13
107,1,1,0,1048,1,1,14
107,1,1,1,1017,1,1,15
107,1,1,1,917.9,1,1,16
107,3,0,0,1091.4,2,1,1
107,3,1,0,688.5,2,1,2
107,3,1,1,941.3,2,1,3
107,3,1,1,2040.5,2,1,4
107,3,1,1,1113.2,2,1,5
107,3,1,0,891.7,2,1,6
107,3,1,1,936.1,2,1,7
107,3,1,1,765.8,2,1,8
107,3,0,1,968.6,2,1,9
107,3,1,1,590.8,2,1,10
107,3,1,1,1102.2,2,1,11
107,3,1,1,748.8,2,1,12
107,3,1,0,655.7,2,1,13
107,3,1,1,951.9,2,1,14
107,3,1,1,714.8,2,1,15
107,3,1,1,799.4,2,1,16
107,1,1,1,1037.2,2,1,1
107,1,1,1,590.7,2,1,2
107,1,1,0,492.5,2,1,3
107,1,1,1,594.6,2,1,4
107,1,1,1,562,2,1,5
107,1,1,1,612.6,2,1,6
107,1,1,0,586.7,2,1,7
107,1,1,1,691.9,2,1,8
107,1,1,1,514.5,2,1,9
107,1,1,0,651.5,2,1,10
107,1,1,1,473.9,2,1,11
107,1,1,1,526.7,2,1,12
107,1,1,0,1034.3,2,1,13
107,1,1,1,765.1,2,1,14
107,1,1,1,517.7,2,1,15
107,1,1,1,559.2,2,1,16
107,3,0,0,738.8,3,1,1
107,3,1,1,1265.1,3,1,2
107,3,1,1,1530.9,3,1,3
107,3,0,1,999.9,3,1,4
107,3,0,0,1117.1,3,1,5
107,3,0,1,1131.5,3,1,6
107,3,0,0,891.2,3,1,7
107,3,0,0,935.1,3,1,8
107,3,0,1,918.9,3,1,9
107,3,0,0,1048.1,3,1,10
107,3,0,0,671.8,3,1,11
107,3,0,0,908.1,3,1,12
107,3,1,1,1343.4,3,1,13
107,3,1,0,2008.5,3,1,14
107,3,1,1,1388.7,3,1,15
107,3,0,0,1881.5,3,1,16
107,2,0,0,976.9,2,1,1
107,2,1,1,689.3,2,1,2
107,2,1,1,852.5,2,1,3
107,2,1,0,869,2,1,4
107,2,1,1,1039.6,2,1,5
107,2,1,0,1001.7,2,1,6
107,2,1,1,643.6,2,1,7
107,2,1,1,1121.3,2,1,8
107,2,1,0,1455.5,2,1,9
107,2,1,1,419.8,2,1,10
107,2,1,1,1222.3,2,1,11
107,2,1,1,681.9,2,1,12
107,2,1,1,654.4,2,1,13
107,2,1,0,91.7,2,1,14
107,2,1,1,866.5,2,1,15
107,2,1,1,967.9,2,1,16
107,1,0,0,829.2,3,1,1
107,1,1,0,391.4,3,1,2
107,1,1,1,1070.2,3,1,3
107,1,1,1,1088.5,3,1,4
107,1,1,1,522.4,3,1,5
107,1,1,0,636.3,3,1,6
107,1,1,1,2219.2,3,1,7
107,1,1,1,782,3,1,8
107,1,1,0,541,3,1,9
107,1,1,1,675.2,3,1,10
107,1,1,1,501.5,3,1,11
107,1,1,1,698.1,3,1,12
107,1,0,1,521.8,3,1,13
107,1,1,1,719.4,3,1,14
107,1,1,1,661.7,3,1,15
107,1,1,1,655.8,3,1,16
107,2,0,0,1075.2,3,1,1
107,2,1,1,953.1,3,1,2
107,2,1,0,855,3,1,3
107,2,1,1,1332.4,3,1,4
107,2,0,0,1055.7,3,1,5
107,2,0,0,2390.2,3,1,6
107,2,1,0,1554,3,1,7
107,2,1,1,1226.2,3,1,8
107,2,1,1,608.4,3,1,9
107,2,1,0,703.5,3,1,10
107,2,1,1,792.9,3,1,11
107,2,1,1,825.3,3,1,12
107,2,1,0,1032.3,3,1,13
107,2,0,0,706.2,3,1,14
107,2,1,1,599.4,3,1,15
107,2,0,0,1219.9,3,1,16
108,3,1,1,1703.5,1,1,1
108,3,1,1,1087.2,1,1,2
108,3,1,0,777.2,1,1,3
108,3,1,1,851.4,1,1,4
108,3,1,1,684.3,1,1,5
108,3,1,1,677.2,1,1,6
108,3,0,1,963.2,1,1,7
108,3,1,1,731.3,1,1,8
108,3,1,1,593.1,1,1,9
108,3,1,0,483.9,1,1,10
108,3,1,1,1221.1,1,1,11
108,3,1,1,541.7,1,1,12
108,3,1,0,486.4,1,1,13
108,3,1,1,614.4,1,1,14
108,3,1,1,469.2,1,1,15
108,3,1,1,562.8,1,1,16
108,2,1,1,1219.7,1,1,1
108,2,1,0,872.3,1,1,2
108,2,1,1,851.9,1,1,3
108,2,1,1,543.7,1,1,4
108,2,1,1,803.4,1,1,5
108,2,1,0,1225.1,1,1,6
108,2,1,1,939.2,1,1,7
108,2,1,1,771.6,1,1,8
108,2,1,0,1214.7,1,1,9
108,2,1,1,646,1,1,10
108,2,1,1,1146.9,1,1,11
108,2,1,1,681.4,1,1,12
108,2,1,0,694.6,1,1,13
108,2,1,1,1099,1,1,14
108,2,1,1,879,1,1,15
108,2,1,1,734.6,1,1,16
108,1,1,1,1419,1,1,1
108,1,1,1,707.3,1,1,2
108,1,1,1,661.2,1,1,3
108,1,1,0,846.6,1,1,4
108,1,1,1,802.5,1,1,5
108,1,1,0,575.3,1,1,6
108,1,1,1,586.1,1,1,7
108,1,1,1,1080.8,1,1,8
108,1,1,0,618.9,1,1,9
108,1,1,1,535.5,1,1,10
108,1,1,1,590.9,1,1,11
108,1,1,1,673.7,1,1,12
108,1,1,1,448.5,1,1,13
108,1,1,0,1194.5,1,1,14
108,1,1,1,549.1,1,1,15
108,1,1,1,707.2,1,1,16
108,3,0,0,1441.5,2,1,1
108,3,1,0,769.3,2,1,2
108,3,0,0,590.6,2,1,3
108,3,0,0,725.4,2,1,4
108,3,1,1,1157.7,2,1,5
108,3,1,0,550.1,2,1,6
108,3,1,1,842.7,2,1,7
108,3,1,1,1722.2,2,1,8
108,3,1,0,485.6,2,1,9
108,3,1,1,562,2,1,10
108,3,1,1,1141.9,2,1,11
108,3,1,1,632.4,2,1,12
108,3,1,0,507.9,2,1,13
108,3,1,1,1945.3,2,1,14
108,3,1,1,489.1,2,1,15
108,3,1,1,1271,2,1,16
108,1,0,0,1437.4,2,1,1
108,1,0,0,1828.2,2,1,2
108,1,1,0,1105.9,2,1,3
108,1,1,1,867,2,1,4
108,1,1,1,1398.3,2,1,5
108,1,1,1,582.2,2,1,6
108,1,1,0,570.3,2,1,7
108,1,1,1,501.2,2,1,8
108,1,1,1,488.6,2,1,9
108,1,1,0,435.7,2,1,10
108,1,1,1,1642,2,1,11
108,1,1,1,746.7,2,1,12
108,1,1,0,976.6,2,1,13
108,1,1,1,600.2,2,1,14
108,1,1,1,865.9,2,1,15
108,1,1,1,627.5,2,1,16
108,3,0,0,2183.2,3,1,1
108,3,1,1,1416.5,3,1,2
108,3,1,1,698.3,3,1,3
108,3,1,0,1143.1,3,1,4
108,3,1,1,645.9,3,1,5
108,3,1,0,1004.2,3,1,6
108,3,1,1,571.8,3,1,7
108,3,0,0,2468.9,3,1,8
108,3,1,0,474.4,3,1,9
108,3,1,1,905,3,1,10
108,3,1,1,662.9,3,1,11
108,3,1,1,776.4,3,1,12
108,3,1,1,519.7,3,1,13
108,3,1,0,597.7,3,1,14
108,3,1,1,493.4,3,1,15
108,3,1,1,697.9,3,1,16
108,2,1,1,2089.3,2,1,1
108,2,1,1,877.6,2,1,2
108,2,1,1,867,2,1,3
108,2,1,0,925.6,2,1,4
108,2,1,1,827.2,2,1,5
108,2,1,0,781.2,2,1,6
108,2,1,1,577.1,2,1,7
108,2,1,1,641,2,1,8
108,2,1,0,960,2,1,9
108,2,1,1,867.8,2,1,10
108,2,1,1,598.3,2,1,11
108,2,1,1,911.7,2,1,12
108,2,1,1,496.2,2,1,13
108,2,1,0,700.5,2,1,14
108,2,1,1,1198.3,2,1,15
108,2,1,1,769.2,2,1,16
108,1,1,1,1555,3,1,1
108,1,1,0,1023.9,3,1,2
108,1,1,1,836.6,3,1,3
108,1,1,1,585.8,3,1,4
108,1,1,1,675.5,3,1,5
108,1,1,0,443.8,3,1,6
108,1,1,1,450,3,1,7
108,1,0,0,1621.7,3,1,8
108,1,1,0,500.4,3,1,9
108,1,1,1,977.2,3,1,10
108,1,1,1,984.8,3,1,11
108,1,1,1,928,3,1,12
108,1,1,0,588.7,3,1,13
108,1,1,1,528,3,1,14
108,1,1,1,393.8,3,1,15
108,1,1,1,481.5,3,1,16
108,2,0,0,2252.5,3,1,1
108,2,1,1,924.6,3,1,2
108,2,1,0,765.7,3,1,3
108,2,1,1,620.1,3,1,4
108,2,1,1,1209.2,3,1,5
108,2,1,1,999.7,3,1,6
108,2,1,0,814.7,3,1,7
108,2,1,1,752.6,3,1,8
108,2,1,1,783.9,3,1,9
108,2,1,0,551.6,3,1,10
108,2,1,1,599,3,1,11
108,2,1,1,772,3,1,12
108,2,1,0,906.1,3,1,13
108,2,1,1,542.7,3,1,14
108,2,1,1,602.3,3,1,15
108,2,1,1,1129.4,3,1,16
109,2,1,1,1415.5,1,1,1
109,2,1,0,635.2,1,1,2
109,2,0,0,1486.4,1,1,3
109,2,1,1,1563.3,1,1,4
109,2,1,1,587.3,1,1,5
109,2,1,0,783.9,1,1,6
109,2,0,0,1126.4,1,1,7
109,2,1,1,823.5,1,1,8
109,2,1,0,778.7,1,1,9
109,2,0,0,379.4,1,1,10
109,2,1,1,882.7,1,1,11
109,2,1,1,512.2,1,1,12
109,2,1,0,442,1,1,13
109,2,0,0,1073.8,1,1,14
109,2,1,1,438.7,1,1,15
109,2,1,1,902.4,1,1,16
109,1,1,1,783.1,1,1,1
109,1,1,0,384.6,1,1,2
109,1,1,1,444.5,1,1,3
109,1,1,1,1433.2,1,1,4
109,1,1,1,570.8,1,1,5
109,1,1,0,964.2,1,1,6
109,1,0,0,997.5,1,1,7
109,1,1,1,1385.3,1,1,8
109,1,1,0,441.1,1,1,9
109,1,1,1,1152.3,1,1,10
109,1,1,1,666.3,1,1,11
109,1,1,1,692.1,1,1,12
109,1,1,0,695.9,1,1,13
109,1,0,0,1129.5,1,1,14
109,1,1,1,706.5,1,1,15
109,1,1,1,515.3,1,1,16
109,3,0,0,838.7,1,1,1
109,3,1,1,552.5,1,1,2
109,3,1,1,1274.7,1,1,3
109,3,1,0,711.6,1,1,4
109,3,1,1,965.3,1,1,5
109,3,1,0,866.5,1,1,6
109,3,0,0,889.2,1,1,7
109,3,1,1,1819.5,1,1,8
109,3,1,0,763.2,1,1,9
109,3,1,1,909.8,1,1,10
109,3,1,1,1112.3,1,1,11
109,3,1,1,728.3,1,1,12
109,3,1,1,583.5,1,1,13
109,3,1,0,498.3,1,1,14
109,3,0,0,1900.3,1,1,15
109,3,1,1,1166,1,1,16
109,1,1,1,828.7,2,1,1
109,1,0,0,566.3,2,1,2
109,1,1,1,821.2,2,1,3
109,1,0,1,650.5,2,1,4
109,1,1,1,1431.1,2,1,5
109,1,1,0,652.6,2,1,6
109,1,0,0,598.9,2,1,7
109,1,0,0,653,2,1,8
109,1,1,0,939.6,2,1,9
109,1,1,1,1610.5,2,1,10
109,1,1,1,841.8,2,1,11
109,1,1,1,603.1,2,1,12
109,1,1,1,584.4,2,1,13
109,1,1,0,691.1,2,1,14
109,1,1,1,778.5,2,1,15
109,1,1,1,550.9,2,1,16
109,3,1,1,778,2,1,1
109,3,1,1,526.4,2,1,2
109,3,1,0,599.5,2,1,3
109,3,1,1,460.9,2,1,4
109,3,1,1,572.8,2,1,5
109,3,1,1,1370.6,2,1,6
109,3,1,0,485.3,2,1,7
109,3,0,0,806.5,2,1,8
109,3,1,1,1448.4,2,1,9
109,3,1,0,517.7,2,1,10
109,3,1,1,973.9,2,1,11
109,3,1,1,490.1,2,1,12
109,3,1,0,1025.9,2,1,13
109,3,1,1,512.2,2,1,14
109,3,1,1,674.5,2,1,15
109,3,1,1,571.9,2,1,16
109,2,1,1,660.6,2,1,1
109,2,0,0,581.5,2,1,2
109,2,1,1,919.5,2,1,3
109,2,1,0,545.6,2,1,4
109,2,1,1,566.6,2,1,5
109,2,1,0,685.8,2,1,6
109,2,1,1,633.6,2,1,7
109,2,1,1,977.4,2,1,8
109,2,1,0,612.2,2,1,9
109,2,1,1,679.3,2,1,10
109,2,1,1,799.7,2,1,11
109,2,1,1,784.1,2,1,12
109,2,1,1,576.5,2,1,13
109,2,1,0,581.2,2,1,14
109,2,0,0,1462.1,2,1,15
109,2,1,1,750.7,2,1,16
109,1,1,1,846.9,3,1,1
109,1,1,1,1066.3,3,1,2
109,1,1,0,780.8,3,1,3
109,1,0,0,890.7,3,1,4
109,1,1,1,1089.3,3,1,5
109,1,1,1,862.5,3,1,6
109,1,1,0,517.2,3,1,7
109,1,0,0,1051,3,1,8
109,1,1,1,763.3,3,1,9
109,1,1,0,453.9,3,1,10
109,1,1,1,683.9,3,1,11
109,1,1,1,714.6,3,1,12
109,1,1,0,931.9,3,1,13
109,1,0,0,872,3,1,14
109,1,1,1,1062.1,3,1,15
109,1,1,1,1262.1,3,1,16
109,2,1,1,799.3,3,1,1
109,2,1,1,1355.8,3,1,2
109,2,1,0,838.4,3,1,3
109,2,1,1,502.1,3,1,4
109,2,1,1,464.1,3,1,5
109,2,1,1,693.9,3,1,6
109,2,1,0,669.7,3,1,7
109,2,0,0,991.9,3,1,8
109,2,1,1,713.9,3,1,9
109,2,1,0,485.1,3,1,10
109,2,0,0,748.1,3,1,11
109,2,1,1,655,3,1,12
109,2,1,0,708.2,3,1,13
109,2,1,1,985,3,1,14
109,2,1,1,817.3,3,1,15
109,2,1,1,518.7,3,1,16
109,3,1,1,1517.4,3,1,1
109,3,1,0,499.9,3,1,2
109,3,0,0,647.5,3,1,3
109,3,1,1,644.2,3,1,4
109,3,1,1,668.3,3,1,5
109,3,1,0,997.2,3,1,6
109,3,0,0,822.2,3,1,7
109,3,1,1,630.4,3,1,8
109,3,1,0,559.9,3,1,9
109,3,1,1,661.1,3,1,10
109,3,1,1,732,3,1,11
109,3,1,1,415.6,3,1,12
109,3,1,0,438.4,3,1,13
109,3,1,1,678.2,3,1,14
109,3,1,1,573.9,3,1,15
109,3,1,1,778.6,3,1,16
112,3,1,1,2930.2,1,1,1
112,3,1,1,861.2,1,1,2
112,3,1,0,768.1,1,1,3
112,3,0,0,745.8,1,1,4
112,3,0,0,921.1,1,1,5
112,3,1,1,641.7,1,1,6
112,3,1,0,583.6,1,1,7
112,3,0,0,493.4,1,1,8
112,3,1,1,1314.4,1,1,9
112,3,1,0,494.8,1,1,10
112,3,0,0,632.4,1,1,11
112,3,0,0,645.2,1,1,12
112,3,1,0,594.9,1,1,13
112,3,0,0,807.5,1,1,14
112,3,0,0,705.9,1,1,15
112,3,1,1,1083.4,1,1,16
112,2,1,1,1044.5,1,1,1
112,2,1,0,624.5,1,1,2
112,2,0,0,1012.8,1,1,3
112,2,0,0,510.6,1,1,4
112,2,1,1,494.8,1,1,5
112,2,1,0,406,1,1,6
112,2,1,1,697.1,1,1,7
112,2,0,0,1408.6,1,1,8
112,2,0,1,580.3,1,1,9
112,2,0,0,1351.5,1,1,10
112,2,1,1,586.5,1,1,11
112,2,1,1,414.6,1,1,12
112,2,1,0,951.7,1,1,13
112,2,0,0,468.4,1,1,14
112,2,0,0,844.1,1,1,15
112,2,1,1,1685.4,1,1,16
112,1,0,0,1351.6,1,1,1
112,1,1,1,776,1,1,2
112,1,1,1,552.1,1,1,3
112,1,1,0,2206.5,1,1,4
112,1,0,0,1066.6,1,1,5
112,1,0,1,687.7,1,1,6
112,1,0,0,576.9,1,1,7
112,1,1,1,1347.4,1,1,8
112,1,1,0,1532,1,1,9
112,1,0,0,439.5,1,1,10
112,1,1,1,536.5,1,1,11
112,1,0,0,756,1,1,12
112,1,1,1,499.3,1,1,13
112,1,1,0,1201.5,1,1,14
112,1,0,0,822.1,1,1,15
112,1,0,0,1261.8,1,1,16
112,3,1,1,1119.1,2,1,1
112,3,1,0,830.1,2,1,2
112,3,0,0,1447.4,2,1,3
112,3,0,0,1461.3,2,1,4
112,3,0,0,726.1,2,1,5
112,3,0,1,432,2,1,6
112,3,1,1,2410.3,2,1,7
112,3,1,1,1435.9,2,1,8
112,3,0,1,743,2,1,9
112,3,0,0,1940.3,2,1,10
112,3,0,0,688.7,2,1,11
112,3,0,0,915.8,2,1,12
112,3,1,0,2373.6,2,1,13
112,3,1,1,759.5,2,1,14
112,3,1,1,667.6,2,1,15
112,3,1,1,675.5,2,1,16
112,1,1,1,1004.9,2,1,1
112,1,1,1,398,2,1,2
112,1,1,0,506.3,2,1,3
112,1,0,0,730.7,2,1,4
112,1,0,0,1623.4,2,1,5
112,1,0,0,807.9,2,1,6
112,1,0,1,889.1,2,1,7
112,1,0,0,1354.6,2,1,8
112,1,1,1,447.3,2,1,9
112,1,1,0,365,2,1,10
112,1,1,1,627.1,2,1,11
112,1,1,1,552.3,2,1,12
112,1,1,0,733.3,2,1,13
112,1,0,0,687.6,2,1,14
112,1,0,0,2284.6,2,1,15
112,1,1,1,795.1,2,1,16
112,3,1,1,1649,3,1,1
112,3,1,1,731.4,3,1,2
112,3,1,1,539.9,3,1,3
112,3,0,1,964.2,3,1,4
112,3,0,0,578.4,3,1,5
112,3,1,0,832.2,3,1,6
112,3,0,0,954.1,3,1,7
112,3,1,1,1020.9,3,1,8
112,3,1,0,1232.2,3,1,9
112,3,0,0,899.9,3,1,10
112,3,0,0,686.1,3,1,11
112,3,0,0,531.8,3,1,12
112,3,1,1,511.8,3,1,13
112,3,1,0,989.2,3,1,14
112,3,0,0,1622.3,3,1,15
112,3,1,1,559.7,3,1,16
112,2,0,0,1440.3,2,1,1
112,2,1,1,690.5,2,1,2
112,2,1,1,830.3,2,1,3
112,2,1,0,777.4,2,1,4
112,2,1,1,731.8,2,1,5
112,2,0,1,694.5,2,1,6
112,2,0,0,557.7,2,1,7
112,2,0,0,645.2,2,1,8
112,2,0,1,383.1,2,1,9
112,2,1,1,759.6,2,1,10
112,2,0,0,100.4,2,1,11
112,2,0,0,356.2,2,1,12
112,2,1,1,670.9,2,1,13
112,2,0,1,734.4,2,1,14
112,2,1,1,1079,2,1,15
112,2,1,1,1196.5,2,1,16
112,1,0,0,1223.1,3,1,1
112,1,1,0,1068.5,3,1,2
112,1,1,1,649.8,3,1,3
112,1,1,1,606.8,3,1,4
112,1,1,1,1619.9,3,1,5
112,1,0,1,1711.2,3,1,6
112,1,1,1,1100.7,3,1,7
112,1,0,0,560.1,3,1,8
112,1,0,1,646.6,3,1,9
112,1,0,0,680.6,3,1,10
112,1,1,1,402.3,3,1,11
112,1,1,1,656.1,3,1,12
112,1,0,1,319,3,1,13
112,1,1,1,536.5,3,1,14
112,1,1,1,802,3,1,15
112,1,1,1,1000.8,3,1,16
112,2,0,0,883.8,3,1,1
112,2,0,0,1430.1,3,1,2
112,2,0,1,965.1,3,1,3
112,2,1,1,481.5,3,1,4
112,2,0,0,529.7,3,1,5
112,2,1,1,1274.6,3,1,6
112,2,1,0,565.5,3,1,7
112,2,1,1,1017.1,3,1,8
112,2,1,1,899.3,3,1,9
112,2,0,1,550,3,1,10
112,2,0,0,832.6,3,1,11
112,2,0,0,1983.2,3,1,12
112,2,1,0,670.4,3,1,13
112,2,0,0,761.5,3,1,14
112,2,0,0,442.3,3,1,15
112,2,0,0,470.5,3,1,16
113,2,1,1,1282.6,1,1,1
113,2,1,0,725.6,1,1,2
113,2,0,0,579.6,1,1,3
113,2,1,1,400.3,1,1,4
113,2,1,1,425.6,1,1,5
113,2,1,0,419,1,1,6
113,2,0,0,509.5,1,1,7
113,2,1,1,455.7,1,1,8
113,2,1,0,390.4,1,1,9
113,2,0,0,405.3,1,1,10
113,2,0,0,340.5,1,1,11
113,2,1,1,600.3,1,1,12
113,2,1,0,495.6,1,1,13
113,2,1,1,885.6,1,1,14
113,2,1,1,489.5,1,1,15
113,2,1,1,555.6,1,1,16
113,1,0,0,760.5,1,1,1
113,1,1,0,506.8,1,1,2
113,1,0,0,422.8,1,1,3
113,1,1,1,616.6,1,1,4
113,1,1,1,368.3,1,1,5
113,1,1,0,497.5,1,1,6
113,1,1,1,453.1,1,1,7
113,1,1,1,967.9,1,1,8
113,1,1,0,494.8,1,1,9
113,1,1,1,387.1,1,1,10
113,1,1,1,537.4,1,1,11
113,1,1,1,430.8,1,1,12
113,1,1,0,518.7,1,1,13
113,1,1,1,437.4,1,1,14
113,1,1,1,474.4,1,1,15
113,1,1,1,644.6,1,1,16
113,3,0,0,743,1,1,1
113,3,0,0,325.8,1,1,2
113,3,1,1,417.8,1,1,3
113,3,0,1,621.4,1,1,4
113,3,0,0,496.6,1,1,5
113,3,0,1,645.8,1,1,6
113,3,0,0,464.2,1,1,7
113,3,0,0,466.2,1,1,8
113,3,0,1,458,1,1,9
113,3,0,0,529.3,1,1,10
113,3,0,0,481.3,1,1,11
113,3,0,0,446.3,1,1,12
113,3,0,0,492.7,1,1,13
113,3,1,0,729.4,1,1,14
113,3,1,1,425.1,1,1,15
113,3,1,1,492.6,1,1,16
113,1,0,0,488.2,2,1,1
113,1,1,1,517.2,2,1,2
113,1,1,1,957.8,2,1,3
113,1,1,0,529.4,2,1,4
113,1,1,1,565.9,2,1,5
113,1,1,0,735.5,2,1,6
113,1,1,1,643,2,1,7
113,1,1,1,549,2,1,8
113,1,1,0,588.6,2,1,9
113,1,1,1,701.4,2,1,10
113,1,1,1,651,2,1,11
113,1,1,1,675.3,2,1,12
113,1,1,1,511.9,2,1,13
113,1,1,0,461.5,2,1,14
113,1,1,1,1025.6,2,1,15
113,1,1,1,994.9,2,1,16
113,3,1,1,590.8,2,1,1
113,3,1,1,623.1,2,1,2
113,3,0,1,1254.8,2,1,3
113,3,1,1,505.6,2,1,4
113,3,1,1,399.2,2,1,5
113,3,0,0,498.6,2,1,6
113,3,0,1,364.6,2,1,7
113,3,0,0,367,2,1,8
113,3,0,0,406.9,2,1,9
113,3,1,0,393.4,2,1,10
113,3,1,1,698.2,2,1,11
113,3,1,1,414.1,2,1,12
113,3,1,0,903.1,2,1,13
113,3,0,0,720.7,2,1,14
113,3,1,1,526.8,2,1,15
113,3,0,0,578.6,2,1,16
113,2,0,0,2874.6,2,1,1
113,2,1,1,762.7,2,1,2
113,2,1,1,1194.7,2,1,3
113,2,1,0,542.8,2,1,4
113,2,1,1,604.6,2,1,5
113,2,1,0,494.9,2,1,6
113,2,1,1,502.7,2,1,7
113,2,0,0,752.9,2,1,8
113,2,0,1,494.4,2,1,9
113,2,1,1,582.7,2,1,10
113,2,0,0,759.1,2,1,11
113,2,1,1,498.8,2,1,12
113,2,1,1,545.3,2,1,13
113,2,1,0,362.2,2,1,14
113,2,0,0,629.4,2,1,15
113,2,0,0,552.6,2,1,16
113,1,1,1,2036.5,3,1,1
113,1,1,1,960.8,3,1,2
113,1,1,0,735.1,3,1,3
113,1,1,1,724.7,3,1,4
113,1,1,1,536.4,3,1,5
113,1,0,0,507.1,3,1,6
113,1,1,0,462.2,3,1,7
113,1,1,1,541.5,3,1,8
113,1,1,1,1072.6,3,1,9
113,1,1,0,631.8,3,1,10
113,1,1,1,566.2,3,1,11
113,1,1,1,591.6,3,1,12
113,1,1,0,508.2,3,1,13
113,1,1,1,479.5,3,1,14
113,1,1,1,520,3,1,15
113,1,1,1,454.9,3,1,16
113,2,0,0,702.6,3,1,1
113,2,1,1,564.4,3,1,2
113,2,1,0,621.4,3,1,3
113,2,1,1,551,3,1,4
113,2,1,1,475.4,3,1,5
113,2,1,1,637.6,3,1,6
113,2,1,0,1139.2,3,1,7
113,2,1,1,588.4,3,1,8
113,2,1,1,549,3,1,9
113,2,1,0,548.3,3,1,10
113,2,1,1,713.3,3,1,11
113,2,1,1,567.4,3,1,12
113,2,1,0,721.6,3,1,13
113,2,1,1,785.5,3,1,14
113,2,1,1,743.7,3,1,15
113,2,1,1,1159.5,3,1,16
113,3,0,0,481.8,3,1,1
113,3,0,1,545.3,3,1,2
113,3,0,0,345,3,1,3
113,3,0,0,480,3,1,4
113,3,0,0,397.7,3,1,5
113,3,0,1,372.9,3,1,6
113,3,0,0,667.4,3,1,7
113,3,0,0,324.3,3,1,8
113,3,1,0,738.9,3,1,9
113,3,1,1,360.8,3,1,10
113,3,1,1,1138.9,3,1,11
113,3,1,1,1056.5,3,1,12
113,3,1,0,396.1,3,1,13
113,3,1,1,608,3,1,14
113,3,1,1,956.9,3,1,15
113,3,1,1,736.3,3,1,16
114,1,1,1,1276.6,1,1,1
114,1,1,0,623.3,1,1,2
114,1,1,1,582.6,1,1,3
114,1,1,1,1040.5,1,1,4
114,1,1,1,589.2,1,1,5
114,1,1,0,734,1,1,6
114,1,1,1,467.8,1,1,7
114,1,1,1,720.7,1,1,8
114,1,1,0,621.1,1,1,9
114,1,1,1,543.2,1,1,10
114,1,1,1,464.2,1,1,11
114,1,1,1,507.5,1,1,12
114,1,1,0,540.1,1,1,13
114,1,1,1,743,1,1,14
114,1,1,1,575.8,1,1,15
114,1,1,1,786.6,1,1,16
114,2,0,0,1055.6,1,1,1
114,2,1,1,592.8,1,1,2
114,2,1,0,447.8,1,1,3
114,2,1,1,864.7,1,1,4
114,2,1,1,543.8,1,1,5
114,2,1,1,939.8,1,1,6
114,2,1,0,541,1,1,7
114,2,1,1,625,1,1,8
114,2,1,1,610.6,1,1,9
114,2,1,0,551.5,1,1,10
114,2,1,1,580,1,1,11
114,2,1,1,640.9,1,1,12
114,2,1,0,702.4,1,1,13
114,2,1,1,576,1,1,14
114,2,1,1,591.6,1,1,15
114,2,1,1,556.5,1,1,16
114,3,1,1,644,1,1,1
114,3,1,1,709.1,1,1,2
114,3,1,1,1093.3,1,1,3
114,3,1,0,463.3,1,1,4
114,3,1,1,823.5,1,1,5
114,3,1,0,513.6,1,1,6
114,3,1,1,501.7,1,1,7
114,3,1,1,749.2,1,1,8
114,3,1,0,497.7,1,1,9
114,3,1,1,534.5,1,1,10
114,3,1,1,528.5,1,1,11
114,3,1,1,739.9,1,1,12
114,3,1,1,477.3,1,1,13
114,3,1,0,405.6,1,1,14
114,3,1,1,457.9,1,1,15
114,3,1,1,587.1,1,1,16
114,2,1,1,916.2,2,1,1
114,2,1,0,477.3,2,1,2
114,2,1,1,511.4,2,1,3
114,2,1,1,921,2,1,4
114,2,1,1,629.6,2,1,5
114,2,1,0,851.8,2,1,6
114,2,1,1,567.3,2,1,7
114,2,1,1,530.2,2,1,8
114,2,1,0,460,2,1,9
114,2,1,1,649.9,2,1,10
114,2,1,1,716.6,2,1,11
114,2,1,1,563.2,2,1,12
114,2,1,0,550.3,2,1,13
114,2,1,1,486.6,2,1,14
114,2,1,1,536.7,2,1,15
114,2,1,1,625.7,2,1,16
114,1,1,1,877.2,2,1,1
114,1,1,1,617.2,2,1,2
114,1,1,1,1346.6,2,1,3
114,1,1,0,898.2,2,1,4
114,1,1,1,498,2,1,5
114,1,1,0,826,2,1,6
114,1,1,1,505.5,2,1,7
114,1,1,1,720,2,1,8
114,1,1,0,912.7,2,1,9
114,1,1,1,453.2,2,1,10
114,1,1,1,645.5,2,1,11
114,1,1,1,582.2,2,1,12
114,1,1,1,482.6,2,1,13
114,1,1,0,456.3,2,1,14
114,1,1,1,635,2,1,15
114,1,1,1,437.4,2,1,16
114,3,0,0,981.7,2,1,1
114,3,1,1,1155.6,2,1,2
114,3,1,0,582.5,2,1,3
114,3,1,1,1000.8,2,1,4
114,3,1,1,917.9,2,1,5
114,3,1,1,760.3,2,1,6
114,3,1,0,723.4,2,1,7
114,3,1,1,470.4,2,1,8
114,3,1,1,507.4,2,1,9
114,3,1,0,695.3,2,1,10
114,3,1,1,970.6,2,1,11
114,3,1,1,654.8,2,1,12
114,3,1,0,660.4,2,1,13
114,3,1,1,952.4,2,1,14
114,3,1,1,554.7,2,1,15
114,3,1,1,507.4,2,1,16
114,2,0,0,1214.2,3,1,1
114,2,1,1,885.2,3,1,2
114,2,1,1,871.2,3,1,3
